--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                                     DescribeInstancePatches                                                                                    |
+------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
||                                                                                            Patches                                                                                           ||
|+----------------+----------------+---------------------------------------------------------+------------+-----------------+-------------------------------------------------------------------+|
|| Classification | InstalledTime  |                          KBId                           | Severity   |      State      |                               Title                               ||
||                |  1572864754.0  |  telepathy-filesystem.noarch                            |            |  InstalledOther |  telepathy-filesystem.noarch:0:0.0.2-6.el7                        ||
||                |  1572864794.0  |  telepathy-gabble.x86_64                                |            |  InstalledOther |  telepathy-gabble.x86_64:0:0.18.1-4.el7                           ||
||                |  1572864766.0  |  telepathy-logger.x86_64                                |            |  InstalledOther |  telepathy-logger.x86_64:0:0.8.0-5.el7                            ||
||                |  1572864771.0  |  telepathy-salut.x86_64                                 |            |  InstalledOther |  telepathy-salut.x86_64:0:0.8.1-6.el7                             ||
||                |  1569433788.0  |  telnet.x86_64                                          |            |  InstalledOther |  telnet.x86_64:1:0.17-64.el7                                      ||
||                |  1521826921.0  |  ustr.x86_64                                            |            |  InstalledOther |  ustr.x86_64:0:1.0.4-16.el7                                       ||
||                |  1572864763.0  |  wavpack.x86_64                                         |            |  InstalledOther |  wavpack.x86_64:0:4.60.1-9.el7                                    ||
||                |  1521826907.0  |  which.x86_64                                           |            |  InstalledOther |  which.x86_64:0:2.20-7.el7                                        ||
||                |  1572864824.0  |  xdg-desktop-portal.x86_64                              |            |  InstalledOther |  xdg-desktop-portal.x86_64:0:1.0.2-1.el7                          ||
||                |  1572864825.0  |  xdg-desktop-portal-gtk.x86_64                          |            |  InstalledOther |  xdg-desktop-portal-gtk.x86_64:0:1.0.2-1.el7                      ||
||                |  1572864809.0  |  xdg-user-dirs.x86_64                                   |            |  InstalledOther |  xdg-user-dirs.x86_64:0:0.15-5.el7                                ||
||                |  1572864855.0  |  xdg-user-dirs-gtk.x86_64                               |            |  InstalledOther |  xdg-user-dirs-gtk.x86_64:0:0.10-4.el7                            ||
||                |  1569397946.0  |  xml-common.noarch                                      |            |  InstalledOther |  xml-common.noarch:0:0.6.3-39.el7                                 ||
||                |  1572864756.0  |  xmlrpc-c.x86_64                                        |            |  InstalledOther |  xmlrpc-c.x86_64:0:1.32.5-1905.svn2451.el7                        ||
||                |  1572864756.0  |  xmlrpc-c-client.x86_64                                 |            |  InstalledOther |  xmlrpc-c-client.x86_64:0:1.32.5-1905.svn2451.el7                 ||
||                |  1568028351.0  |  xorg-x11-fonts-Type1.noarch                            |            |  InstalledOther |  xorg-x11-fonts-Type1.noarch:0:7.5-9.el7                          ||
||                |  1572864754.0  |  yajl.x86_64                                            |            |  InstalledOther |  yajl.x86_64:0:2.0.4-4.el7                                        ||
||                |  1521826940.0  |  yum-metadata-parser.x86_64                             |            |  InstalledOther |  yum-metadata-parser.x86_64:0:1.1.4-10.el7                        ||
||  Bugfix        |  0.0           |  NetworkManager.x86_64                                  |  None      |  Missing        |  NetworkManager.x86_64:1:1.18.4-3.el7                             ||
||  Bugfix        |  0.0           |  NetworkManager-config-server.noarch                    |  None      |  Missing        |  NetworkManager-config-server.noarch:1:1.18.4-3.el7               ||
||  Bugfix        |  0.0           |  NetworkManager-glib.x86_64                             |  None      |  Missing        |  NetworkManager-glib.x86_64:1:1.18.4-3.el7                        ||
||  Bugfix        |  0.0           |  NetworkManager-libnm.x86_64                            |  None      |  Missing        |  NetworkManager-libnm.x86_64:1:1.18.4-3.el7                       ||
||  Bugfix        |  0.0           |  NetworkManager-team.x86_64                             |  None      |  Missing        |  NetworkManager-team.x86_64:1:1.18.4-3.el7                        ||
||  Bugfix        |  0.0           |  NetworkManager-tui.x86_64                              |  None      |  Missing        |  NetworkManager-tui.x86_64:1:1.18.4-3.el7                         ||
||  Bugfix        |  0.0           |  NetworkManager-wifi.x86_64                             |  None      |  Missing        |  NetworkManager-wifi.x86_64:1:1.18.4-3.el7                        ||
||  Bugfix        |  0.0           |  PackageKit.x86_64                                      |  None      |  Missing        |  PackageKit.x86_64:0:1.1.10-2.el7                                 ||
||  Bugfix        |  0.0           |  PackageKit-command-not-found.x86_64                    |  None      |  Missing        |  PackageKit-command-not-found.x86_64:0:1.1.10-2.el7               ||
||  Bugfix        |  0.0           |  PackageKit-glib.x86_64                                 |  None      |  Missing        |  PackageKit-glib.x86_64:0:1.1.10-2.el7                            ||
||  Bugfix        |  0.0           |  PackageKit-gtk3-module.x86_64                          |  None      |  Missing        |  PackageKit-gtk3-module.x86_64:0:1.1.10-2.el7                     ||
||  Bugfix        |  0.0           |  PackageKit-yum.x86_64                                  |  None      |  Missing        |  PackageKit-yum.x86_64:0:1.1.10-2.el7                             ||
||  Bugfix        |  0.0           |  abrt.x86_64                                            |  None      |  Missing        |  abrt.x86_64:0:2.1.11-57.el7                                      ||
||  Bugfix        |  0.0           |  abrt-addon-ccpp.x86_64                                 |  None      |  Missing        |  abrt-addon-ccpp.x86_64:0:2.1.11-57.el7                           ||
||  Bugfix        |  0.0           |  abrt-addon-kerneloops.x86_64                           |  None      |  Missing        |  abrt-addon-kerneloops.x86_64:0:2.1.11-57.el7                     ||
||  Bugfix        |  0.0           |  abrt-addon-pstoreoops.x86_64                           |  None      |  Missing        |  abrt-addon-pstoreoops.x86_64:0:2.1.11-57.el7                     ||
||  Bugfix        |  0.0           |  abrt-addon-python.x86_64                               |  None      |  Missing        |  abrt-addon-python.x86_64:0:2.1.11-57.el7                         ||
||  Bugfix        |  0.0           |  abrt-addon-vmcore.x86_64                               |  None      |  Missing        |  abrt-addon-vmcore.x86_64:0:2.1.11-57.el7                         ||
||  Bugfix        |  0.0           |  abrt-addon-xorg.x86_64                                 |  None      |  Missing        |  abrt-addon-xorg.x86_64:0:2.1.11-57.el7                           ||
||  Bugfix        |  0.0           |  abrt-dbus.x86_64                                       |  None      |  Missing        |  abrt-dbus.x86_64:0:2.1.11-57.el7                                 ||
||  Bugfix        |  0.0           |  abrt-desktop.x86_64                                    |  None      |  Missing        |  abrt-desktop.x86_64:0:2.1.11-57.el7                              ||
||  Bugfix        |  0.0           |  abrt-gui.x86_64                                        |  None      |  Missing        |  abrt-gui.x86_64:0:2.1.11-57.el7                                  ||
||  Bugfix        |  0.0           |  abrt-gui-libs.x86_64                                   |  None      |  Missing        |  abrt-gui-libs.x86_64:0:2.1.11-57.el7                             ||
||  Bugfix        |  0.0           |  abrt-libs.x86_64                                       |  None      |  Missing        |  abrt-libs.x86_64:0:2.1.11-57.el7                                 ||
||  Bugfix        |  0.0           |  abrt-python.x86_64                                     |  None      |  Missing        |  abrt-python.x86_64:0:2.1.11-57.el7                               ||
||  Bugfix        |  0.0           |  acl.x86_64                                             |  None      |  Missing        |  acl.x86_64:0:2.2.51-15.el7                                       ||
||  Bugfix        |  0.0           |  anaconda-core.x86_64                                   |  None      |  Missing        |  anaconda-core.x86_64:0:21.48.22.158-1.el7                        ||
||  Bugfix        |  0.0           |  anaconda-gui.x86_64                                    |  None      |  Missing        |  anaconda-gui.x86_64:0:21.48.22.158-1.el7                         ||
||  Bugfix        |  0.0           |  anaconda-tui.x86_64                                    |  None      |  Missing        |  anaconda-tui.x86_64:0:21.48.22.158-1.el7                         ||
||  Bugfix        |  0.0           |  anaconda-widgets.x86_64                                |  None      |  Missing        |  anaconda-widgets.x86_64:0:21.48.22.158-1.el7                     ||
||  Bugfix        |  0.0           |  augeas-libs.x86_64                                     |  None      |  Missing        |  augeas-libs.x86_64:0:1.4.0-9.el7_7.1                             ||
||  Bugfix        |  0.0           |  bind-export-libs.x86_64                                |  None      |  Missing        |  bind-export-libs.x86_64:32:9.11.4-16.P2.el7_8.2                  ||
||  Bugfix        |  0.0           |  bind-libs.x86_64                                       |  None      |  Missing        |  bind-libs.x86_64:32:9.11.4-16.P2.el7_8.2                         ||
||  Bugfix        |  0.0           |  bind-libs-lite.x86_64                                  |  None      |  Missing        |  bind-libs-lite.x86_64:32:9.11.4-16.P2.el7_8.2                    ||
||  Bugfix        |  0.0           |  bind-license.noarch                                    |  None      |  Missing        |  bind-license.noarch:32:9.11.4-16.P2.el7_8.2                      ||
||  Bugfix        |  0.0           |  bind-utils.x86_64                                      |  None      |  Missing        |  bind-utils.x86_64:32:9.11.4-16.P2.el7_8.2                        ||
||  Bugfix        |  0.0           |  binutils.x86_64                                        |  None      |  Missing        |  binutils.x86_64:0:2.27-43.base.el7                               ||
||  Bugfix        |  0.0           |  boost-iostreams.x86_64                                 |  None      |  Missing        |  boost-iostreams.x86_64:0:1.53.0-28.el7                           ||
||  Bugfix        |  0.0           |  boost-random.x86_64                                    |  None      |  Missing        |  boost-random.x86_64:0:1.53.0-28.el7                              ||
||  Bugfix        |  0.0           |  boost-system.x86_64                                    |  None      |  Missing        |  boost-system.x86_64:0:1.53.0-28.el7                              ||
||  Bugfix        |  0.0           |  boost-thread.x86_64                                    |  None      |  Missing        |  boost-thread.x86_64:0:1.53.0-28.el7                              ||
||  Bugfix        |  0.0           |  ca-certificates.noarch                                 |  None      |  Missing        |  ca-certificates.noarch:0:2019.2.32-76.el7_7                      ||
||  Bugfix        |  0.0           |  cloud-init.x86_64                                      |  None      |  Missing        |  cloud-init.x86_64:0:18.5-6.el7                                   ||
||  Bugfix        |  0.0           |  cryptsetup.x86_64                                      |  None      |  Missing        |  cryptsetup.x86_64:0:2.0.3-6.el7                                  ||
||  Bugfix        |  0.0           |  cryptsetup-libs.x86_64                                 |  None      |  Missing        |  cryptsetup-libs.x86_64:0:2.0.3-6.el7                             ||
||  Bugfix        |  0.0           |  cryptsetup-python.x86_64                               |  None      |  Missing        |  cryptsetup-python.x86_64:0:2.0.3-6.el7                           ||
||  Bugfix        |  0.0           |  curl.x86_64                                            |  None      |  Missing        |  curl.x86_64:0:7.29.0-54.el7_7.2                                  ||
||  Bugfix        |  0.0           |  daxctl-libs.x86_64                                     |  None      |  Missing        |  daxctl-libs.x86_64:0:65-5.el7                                    ||
||  Bugfix        |  0.0           |  device-mapper.x86_64                                   |  None      |  Missing        |  device-mapper.x86_64:7:1.02.164-7.el7_8.1                        ||
||  Bugfix        |  0.0           |  device-mapper-event.x86_64                             |  None      |  Missing        |  device-mapper-event.x86_64:7:1.02.164-7.el7_8.1                  ||
||  Bugfix        |  0.0           |  device-mapper-event-libs.x86_64                        |  None      |  Missing        |  device-mapper-event-libs.x86_64:7:1.02.164-7.el7_8.1             ||
||  Bugfix        |  0.0           |  device-mapper-libs.x86_64                              |  None      |  Missing        |  device-mapper-libs.x86_64:7:1.02.164-7.el7_8.1                   ||
||  Bugfix        |  0.0           |  device-mapper-multipath.x86_64                         |  None      |  Missing        |  device-mapper-multipath.x86_64:0:0.4.9-131.el7                   ||
||  Bugfix        |  0.0           |  device-mapper-multipath-libs.x86_64                    |  None      |  Missing        |  device-mapper-multipath-libs.x86_64:0:0.4.9-131.el7              ||
||  Bugfix        |  0.0           |  device-mapper-persistent-data.x86_64                   |  None      |  Missing        |  device-mapper-persistent-data.x86_64:0:0.8.5-2.el7               ||
||  Bugfix        |  0.0           |  dhclient.x86_64                                        |  None      |  Missing        |  dhclient.x86_64:12:4.2.5-79.el7                                  ||
||  Bugfix        |  0.0           |  dhcp-common.x86_64                                     |  None      |  Missing        |  dhcp-common.x86_64:12:4.2.5-79.el7                               ||
||  Bugfix        |  0.0           |  dhcp-libs.x86_64                                       |  None      |  Missing        |  dhcp-libs.x86_64:12:4.2.5-79.el7                                 ||
||  Bugfix        |  0.0           |  dracut.x86_64                                          |  None      |  Missing        |  dracut.x86_64:0:033-568.el7                                      ||
||  Bugfix        |  0.0           |  dracut-config-generic.x86_64                           |  None      |  Missing        |  dracut-config-generic.x86_64:0:033-568.el7                       ||
||  Bugfix        |  0.0           |  dracut-config-rescue.x86_64                            |  None      |  Missing        |  dracut-config-rescue.x86_64:0:033-568.el7                        ||
||  Bugfix        |  0.0           |  dracut-network.x86_64                                  |  None      |  Missing        |  dracut-network.x86_64:0:033-568.el7                              ||
||  Bugfix        |  0.0           |  e2fsprogs.x86_64                                       |  None      |  Missing        |  e2fsprogs.x86_64:0:1.42.9-17.el7                                 ||
||  Bugfix        |  0.0           |  e2fsprogs-libs.x86_64                                  |  None      |  Missing        |  e2fsprogs-libs.x86_64:0:1.42.9-17.el7                            ||
||  Bugfix        |  0.0           |  elfutils.x86_64                                        |  None      |  Missing        |  elfutils.x86_64:0:0.176-4.el7                                    ||
||  Bugfix        |  0.0           |  elfutils-default-yama-scope.noarch                     |  None      |  Missing        |  elfutils-default-yama-scope.noarch:0:0.176-4.el7                 ||
||  Bugfix        |  0.0           |  elfutils-libelf.x86_64                                 |  None      |  Missing        |  elfutils-libelf.x86_64:0:0.176-4.el7                             ||
||  Bugfix        |  0.0           |  elfutils-libs.x86_64                                   |  None      |  Missing        |  elfutils-libs.x86_64:0:0.176-4.el7                               ||
||  Security      |  0.0           |  firefox.x86_64                                         |  Important |  Missing        |  firefox.x86_64:0:68.6.0-1.el7_7                                  ||
||  Bugfix        |  0.0           |  firewall-config.noarch                                 |  None      |  Missing        |  firewall-config.noarch:0:0.6.3-8.el7_8.1                         ||
||  Bugfix        |  0.0           |  firewalld.noarch                                       |  None      |  Missing        |  firewalld.noarch:0:0.6.3-8.el7_8.1                               ||
||  Bugfix        |  0.0           |  firewalld-filesystem.noarch                            |  None      |  Missing        |  firewalld-filesystem.noarch:0:0.6.3-8.el7_8.1                    ||
||  Bugfix        |  0.0           |  flatpak.x86_64                                         |  None      |  Missing        |  flatpak.x86_64:0:1.0.9-9.el7_7                                   ||
||  Bugfix        |  0.0           |  flatpak-libs.x86_64                                    |  None      |  Missing        |  flatpak-libs.x86_64:0:1.0.9-9.el7_7                              ||
||  Security      |  0.0           |  fribidi.x86_64                                         |  Important |  Missing        |  fribidi.x86_64:0:1.0.2-1.el7_7.1                                 ||
||  Bugfix        |  0.0           |  fwupd.x86_64                                           |  None      |  Missing        |  fwupd.x86_64:0:1.0.8-5.el7                                       ||
||  Bugfix        |  0.0           |  gdb.x86_64                                             |  None      |  Missing        |  gdb.x86_64:0:7.6.1-119.el7                                       ||
||  Bugfix        |  0.0           |  glibc.x86_64                                           |  None      |  Missing        |  glibc.x86_64:0:2.17-307.el7.1                                    ||
||  Bugfix        |  0.0           |  glibc-common.x86_64                                    |  None      |  Missing        |  glibc-common.x86_64:0:2.17-307.el7.1                             ||
||  Bugfix        |  0.0           |  glusterfs.x86_64                                       |  None      |  Missing        |  glusterfs.x86_64:0:6.0-29.el7                                    ||
||  Bugfix        |  0.0           |  glusterfs-api.x86_64                                   |  None      |  Missing        |  glusterfs-api.x86_64:0:6.0-29.el7                                ||
||  Bugfix        |  0.0           |  glusterfs-cli.x86_64                                   |  None      |  Missing        |  glusterfs-cli.x86_64:0:6.0-29.el7                                ||
||  Bugfix        |  0.0           |  glusterfs-client-xlators.x86_64                        |  None      |  Missing        |  glusterfs-client-xlators.x86_64:0:6.0-29.el7                     ||
||  Bugfix        |  0.0           |  glusterfs-libs.x86_64                                  |  None      |  Missing        |  glusterfs-libs.x86_64:0:6.0-29.el7                               ||
||  Bugfix        |  0.0           |  gnome-shell.x86_64                                     |  None      |  Missing        |  gnome-shell.x86_64:0:3.28.3-14.el7_7                             ||
||  Bugfix        |  0.0           |  grub2.x86_64                                           |  None      |  Missing        |  grub2.x86_64:1:2.02-0.81.el7                                     ||
||  Bugfix        |  0.0           |  grub2-common.noarch                                    |  None      |  Missing        |  grub2-common.noarch:1:2.02-0.81.el7                              ||
||  Bugfix        |  0.0           |  grub2-pc.x86_64                                        |  None      |  Missing        |  grub2-pc.x86_64:1:2.02-0.81.el7                                  ||
||  Bugfix        |  0.0           |  grub2-pc-modules.noarch                                |  None      |  Missing        |  grub2-pc-modules.noarch:1:2.02-0.81.el7                          ||
||  Bugfix        |  0.0           |  grub2-tools.x86_64                                     |  None      |  Missing        |  grub2-tools.x86_64:1:2.02-0.81.el7                               ||
||  Bugfix        |  0.0           |  grub2-tools-extra.x86_64                               |  None      |  Missing        |  grub2-tools-extra.x86_64:1:2.02-0.81.el7                         ||
||  Bugfix        |  0.0           |  grub2-tools-minimal.x86_64                             |  None      |  Missing        |  grub2-tools-minimal.x86_64:1:2.02-0.81.el7                       ||
||  Bugfix        |  0.0           |  gssproxy.x86_64                                        |  None      |  Missing        |  gssproxy.x86_64:0:0.7.0-28.el7                                   ||
||  Bugfix        |  0.0           |  hostname.x86_64                                        |  None      |  Missing        |  hostname.x86_64:0:3.13-3.el7_7.1                                 ||
||  Bugfix        |  0.0           |  hplip-common.x86_64                                    |  None      |  Missing        |  hplip-common.x86_64:0:3.15.9-5.el7                               ||
||  Bugfix        |  0.0           |  hplip-libs.x86_64                                      |  None      |  Missing        |  hplip-libs.x86_64:0:3.15.9-5.el7                                 ||
||  Bugfix        |  0.0           |  hwdata.x86_64                                          |  None      |  Missing        |  hwdata.x86_64:0:0.252-9.5.el7                                    ||
||  Bugfix        |  0.0           |  ibus.x86_64                                            |  None      |  Missing        |  ibus.x86_64:0:1.5.17-10.el7                                      ||
||  Bugfix        |  0.0           |  ibus-gtk2.x86_64                                       |  None      |  Missing        |  ibus-gtk2.x86_64:0:1.5.17-10.el7                                 ||
||  Bugfix        |  0.0           |  ibus-gtk3.x86_64                                       |  None      |  Missing        |  ibus-gtk3.x86_64:0:1.5.17-10.el7                                 ||
||  Bugfix        |  0.0           |  ibus-libs.x86_64                                       |  None      |  Missing        |  ibus-libs.x86_64:0:1.5.17-10.el7                                 ||
||  Bugfix        |  0.0           |  ibus-setup.noarch                                      |  None      |  Missing        |  ibus-setup.noarch:0:1.5.17-10.el7                                ||
||  Bugfix        |  0.0           |  initial-setup.x86_64                                   |  None      |  Missing        |  initial-setup.x86_64:0:0.3.9.45-1.el7                            ||
||  Bugfix        |  0.0           |  initial-setup-gui.x86_64                               |  None      |  Missing        |  initial-setup-gui.x86_64:0:0.3.9.45-1.el7                        ||
||  Bugfix        |  0.0           |  initscripts.x86_64                                     |  None      |  Missing        |  initscripts.x86_64:0:9.49.49-1.el7                               ||
||  Bugfix        |  0.0           |  iproute.x86_64                                         |  None      |  Missing        |  iproute.x86_64:0:4.11.0-25.el7_7.2                               ||
||  Bugfix        |  0.0           |  iptables.x86_64                                        |  None      |  Missing        |  iptables.x86_64:0:1.4.21-34.el7                                  ||
||  Bugfix        |  0.0           |  iscsi-initiator-utils.x86_64                           |  None      |  Missing        |  iscsi-initiator-utils.x86_64:0:6.2.0.874-17.el7                  ||
||  Bugfix        |  0.0           |  iscsi-initiator-utils-iscsiuio.x86_64                  |  None      |  Missing        |  iscsi-initiator-utils-iscsiuio.x86_64:0:6.2.0.874-17.el7         ||
||  Bugfix        |  0.0           |  java-1.8.0-openjdk.x86_64                              |  None      |  Missing        |  java-1.8.0-openjdk.x86_64:1:1.8.0.242.b08-1.el7                  ||
||  Bugfix        |  0.0           |  java-1.8.0-openjdk-devel.x86_64                        |  None      |  Missing        |  java-1.8.0-openjdk-devel.x86_64:1:1.8.0.242.b08-1.el7            ||
||  Bugfix        |  0.0           |  java-1.8.0-openjdk-headless.x86_64                     |  None      |  Missing        |  java-1.8.0-openjdk-headless.x86_64:1:1.8.0.242.b08-1.el7         ||
||  Security      |  0.0           |  kernel.x86_64                                          |  Important |  Missing        |  kernel.x86_64:0:3.10.0-1062.18.1.el7                             ||
||  Security      |  0.0           |  kernel-tools.x86_64                                    |  Important |  Missing        |  kernel-tools.x86_64:0:3.10.0-1062.18.1.el7                       ||
||  Security      |  0.0           |  kernel-tools-libs.x86_64                               |  Important |  Missing        |  kernel-tools-libs.x86_64:0:3.10.0-1062.18.1.el7                  ||
||  Bugfix        |  0.0           |  kexec-tools.x86_64                                     |  None      |  Missing        |  kexec-tools.x86_64:0:2.0.15-43.el7                               ||
||  Bugfix        |  0.0           |  kmod.x86_64                                            |  None      |  Missing        |  kmod.x86_64:0:20-28.el7                                          ||
||  Bugfix        |  0.0           |  kmod-libs.x86_64                                       |  None      |  Missing        |  kmod-libs.x86_64:0:20-28.el7                                     ||
||  Bugfix        |  0.0           |  kpartx.x86_64                                          |  None      |  Missing        |  kpartx.x86_64:0:0.4.9-131.el7                                    ||
||  Bugfix        |  0.0           |  krb5-libs.x86_64                                       |  None      |  Missing        |  krb5-libs.x86_64:0:1.15.1-46.el7                                 ||
||  Bugfix        |  0.0           |  libacl.x86_64                                          |  None      |  Missing        |  libacl.x86_64:0:2.2.51-15.el7                                    ||
||  Security      |  0.0           |  libarchive.x86_64                                      |  Important |  Missing        |  libarchive.x86_64:0:3.1.2-14.el7_7                               ||
||  Bugfix        |  0.0           |  libblkid.x86_64                                        |  None      |  Missing        |  libblkid.x86_64:0:2.23.2-63.el7                                  ||
||  Bugfix        |  0.0           |  libblockdev.x86_64                                     |  None      |  Missing        |  libblockdev.x86_64:0:2.18-5.el7                                  ||
||  Bugfix        |  0.0           |  libblockdev-crypto.x86_64                              |  None      |  Missing        |  libblockdev-crypto.x86_64:0:2.18-5.el7                           ||
||  Bugfix        |  0.0           |  libblockdev-fs.x86_64                                  |  None      |  Missing        |  libblockdev-fs.x86_64:0:2.18-5.el7                               ||
||  Bugfix        |  0.0           |  libblockdev-loop.x86_64                                |  None      |  Missing        |  libblockdev-loop.x86_64:0:2.18-5.el7                             ||
||  Bugfix        |  0.0           |  libblockdev-mdraid.x86_64                              |  None      |  Missing        |  libblockdev-mdraid.x86_64:0:2.18-5.el7                           ||
||  Bugfix        |  0.0           |  libblockdev-nvdimm.x86_64                              |  None      |  Missing        |  libblockdev-nvdimm.x86_64:0:2.18-5.el7                           ||
||  Bugfix        |  0.0           |  libblockdev-part.x86_64                                |  None      |  Missing        |  libblockdev-part.x86_64:0:2.18-5.el7                             ||
||  Bugfix        |  0.0           |  libblockdev-swap.x86_64                                |  None      |  Missing        |  libblockdev-swap.x86_64:0:2.18-5.el7                             ||
||  Bugfix        |  0.0           |  libblockdev-utils.x86_64                               |  None      |  Missing        |  libblockdev-utils.x86_64:0:2.18-5.el7                            ||
||  Bugfix        |  0.0           |  libcap.x86_64                                          |  None      |  Missing        |  libcap.x86_64:0:2.22-11.el7                                      ||
||  Bugfix        |  0.0           |  libcom_err.x86_64                                      |  None      |  Missing        |  libcom_err.x86_64:0:1.42.9-17.el7                                ||
||  Bugfix        |  0.0           |  libcurl.x86_64                                         |  None      |  Missing        |  libcurl.x86_64:0:7.29.0-54.el7_7.2                               ||
||  Bugfix        |  0.0           |  libffi.x86_64                                          |  None      |  Missing        |  libffi.x86_64:0:3.0.13-19.el7                                    ||
||  Bugfix        |  0.0           |  libgovirt.x86_64                                       |  None      |  Missing        |  libgovirt.x86_64:0:0.3.4-4.el7                                   ||
||  Security      |  0.0           |  libgs.x86_64                                           |  Important |  Missing        |  libgs.x86_64:0:9.25-2.el7_7.3                                    ||
||  Bugfix        |  0.0           |  libgudev1.x86_64                                       |  None      |  Missing        |  libgudev1.x86_64:0:219-73.el7_8.5                                ||
||  Bugfix        |  0.0           |  libibverbs.x86_64                                      |  None      |  Missing        |  libibverbs.x86_64:0:22.4-2.el7_8                                 ||
||  Security      |  0.0           |  libicu.x86_64                                          |  Important |  Missing        |  libicu.x86_64:0:50.2-4.el7_7                                     ||
||  Bugfix        |  0.0           |  libldb.x86_64                                          |  None      |  Missing        |  libldb.x86_64:0:1.5.4-1.el7                                      ||
||  Bugfix        |  0.0           |  libmount.x86_64                                        |  None      |  Missing        |  libmount.x86_64:0:2.23.2-63.el7                                  ||
||  Bugfix        |  0.0           |  libpcap.x86_64                                         |  None      |  Missing        |  libpcap.x86_64:14:1.5.3-12.el7                                   ||
||  Bugfix        |  0.0           |  librdmacm.x86_64                                       |  None      |  Missing        |  librdmacm.x86_64:0:22.4-2.el7_8                                  ||
||  Bugfix        |  0.0           |  libreport.x86_64                                       |  None      |  Missing        |  libreport.x86_64:0:2.1.11-53.el7                                 ||
||  Bugfix        |  0.0           |  libreport-anaconda.x86_64                              |  None      |  Missing        |  libreport-anaconda.x86_64:0:2.1.11-53.el7                        ||
||  Bugfix        |  0.0           |  libreport-cli.x86_64                                   |  None      |  Missing        |  libreport-cli.x86_64:0:2.1.11-53.el7                             ||
||  Bugfix        |  0.0           |  libreport-filesystem.x86_64                            |  None      |  Missing        |  libreport-filesystem.x86_64:0:2.1.11-53.el7                      ||
||  Bugfix        |  0.0           |  libreport-gtk.x86_64                                   |  None      |  Missing        |  libreport-gtk.x86_64:0:2.1.11-53.el7                             ||
||  Bugfix        |  0.0           |  libreport-plugin-bugzilla.x86_64                       |  None      |  Missing        |  libreport-plugin-bugzilla.x86_64:0:2.1.11-53.el7                 ||
||  Bugfix        |  0.0           |  libreport-plugin-reportuploader.x86_64                 |  None      |  Missing        |  libreport-plugin-reportuploader.x86_64:0:2.1.11-53.el7           ||
||  Bugfix        |  0.0           |  libreport-plugin-rhtsupport.x86_64                     |  None      |  Missing        |  libreport-plugin-rhtsupport.x86_64:0:2.1.11-53.el7               ||
||  Bugfix        |  0.0           |  libreport-plugin-ureport.x86_64                        |  None      |  Missing        |  libreport-plugin-ureport.x86_64:0:2.1.11-53.el7                  ||
||  Bugfix        |  0.0           |  libreport-python.x86_64                                |  None      |  Missing        |  libreport-python.x86_64:0:2.1.11-53.el7                          ||
||  Bugfix        |  0.0           |  libreport-rhel.x86_64                                  |  None      |  Missing        |  libreport-rhel.x86_64:0:2.1.11-53.el7                            ||
||  Bugfix        |  0.0           |  libreport-rhel-anaconda-bugzilla.x86_64                |  None      |  Missing        |  libreport-rhel-anaconda-bugzilla.x86_64:0:2.1.11-53.el7          ||
||  Bugfix        |  0.0           |  libreport-web.x86_64                                   |  None      |  Missing        |  libreport-web.x86_64:0:2.1.11-53.el7                             ||
||  Bugfix        |  0.0           |  libsane-hpaio.x86_64                                   |  None      |  Missing        |  libsane-hpaio.x86_64:0:3.15.9-5.el7                              ||
||  Bugfix        |  0.0           |  libseccomp.x86_64                                      |  None      |  Missing        |  libseccomp.x86_64:0:2.3.1-4.el7                                  ||
||  Bugfix        |  0.0           |  libsmartcols.x86_64                                    |  None      |  Missing        |  libsmartcols.x86_64:0:2.23.2-63.el7                              ||
||  Bugfix        |  0.0           |  libsmbclient.x86_64                                    |  None      |  Missing        |  libsmbclient.x86_64:0:4.9.1-10.el7_7                             ||
||  Bugfix        |  0.0           |  libss.x86_64                                           |  None      |  Missing        |  libss.x86_64:0:1.42.9-17.el7                                     ||
||  Bugfix        |  0.0           |  libtalloc.x86_64                                       |  None      |  Missing        |  libtalloc.x86_64:0:2.1.16-1.el7                                  ||
||  Bugfix        |  0.0           |  libtdb.x86_64                                          |  None      |  Missing        |  libtdb.x86_64:0:1.3.18-1.el7                                     ||
||  Bugfix        |  0.0           |  libteam.x86_64                                         |  None      |  Missing        |  libteam.x86_64:0:1.29-1.el7                                      ||
||  Bugfix        |  0.0           |  libtevent.x86_64                                       |  None      |  Missing        |  libtevent.x86_64:0:0.9.39-1.el7                                  ||
||  Bugfix        |  0.0           |  libudisks2.x86_64                                      |  None      |  Missing        |  libudisks2.x86_64:0:2.8.4-1.el7                                  ||
||  Bugfix        |  0.0           |  libuuid.x86_64                                         |  None      |  Missing        |  libuuid.x86_64:0:2.23.2-63.el7                                   ||
||  Bugfix        |  0.0           |  libvirt-daemon.x86_64                                  |  None      |  Missing        |  libvirt-daemon.x86_64:0:4.5.0-33.el7                             ||
||  Bugfix        |  0.0           |  libvirt-daemon-config-network.x86_64                   |  None      |  Missing        |  libvirt-daemon-config-network.x86_64:0:4.5.0-33.el7              ||
||  Bugfix        |  0.0           |  libvirt-daemon-driver-interface.x86_64                 |  None      |  Missing        |  libvirt-daemon-driver-interface.x86_64:0:4.5.0-33.el7            ||
