-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
|                                                                                 DescribeInstancePatches                                                                                 |
+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
||                                                                                        Patches                                                                                        ||
|+----------------+----------------+------------------------------------------------+------------+-----------------+---------------------------------------------------------------------+|
|| Classification | InstalledTime  |                     KBId                       | Severity   |      State      |                                Title                                ||
||                |  1511215912.0  |  less.x86_64                                   |            |  InstalledOther |  less.x86_64:0:436-13.12.amzn1                                      ||
||                |  1511215903.0  |  libICE.x86_64                                 |            |  InstalledOther |  libICE.x86_64:0:1.0.6-1.4.amzn1                                    ||
||                |  1511215903.0  |  libSM.x86_64                                  |            |  InstalledOther |  libSM.x86_64:0:1.2.1-2.6.amzn1                                     ||
||                |  1511215906.0  |  libX11.x86_64                                 |            |  InstalledOther |  libX11.x86_64:0:1.6.0-2.2.12.amzn1                                 ||
||                |  1511215896.0  |  libX11-common.x86_64                          |            |  InstalledOther |  libX11-common.x86_64:0:1.6.0-2.2.12.amzn1                          ||
||                |  1511215906.0  |  libXau.x86_64                                 |            |  InstalledOther |  libXau.x86_64:0:1.0.6-4.9.amzn1                                    ||
||                |  1511215906.0  |  libXcomposite.x86_64                          |            |  InstalledOther |  libXcomposite.x86_64:0:0.4.3-4.6.amzn1                             ||
||                |  1511215906.0  |  libXext.x86_64                                |            |  InstalledOther |  libXext.x86_64:0:1.3.2-2.1.10.amzn1                                ||
||                |  1511215906.0  |  libXi.x86_64                                  |            |  InstalledOther |  libXi.x86_64:0:1.7.2-2.2.9.amzn1                                   ||
||                |  1512157541.0  |  libXpm.x86_64                                 |            |  InstalledOther |  libXpm.x86_64:0:3.5.10-2.9.amzn1                                   ||
||                |  1511215906.0  |  libXrender.x86_64                             |            |  InstalledOther |  libXrender.x86_64:0:0.9.8-2.1.9.amzn1                              ||
||                |  1511215906.0  |  libXtst.x86_64                                |            |  InstalledOther |  libXtst.x86_64:0:1.2.2-2.1.9.amzn1                                 ||
||                |  1511215900.0  |  libacl.x86_64                                 |            |  InstalledOther |  libacl.x86_64:0:2.2.49-6.11.amzn1                                  ||
||                |  1511215920.0  |  libaio.x86_64                                 |            |  InstalledOther |  libaio.x86_64:0:0.3.109-12.8.amzn1                                 ||
||                |  1511215902.0  |  libassuan.x86_64                              |            |  InstalledOther |  libassuan.x86_64:0:2.0.3-3.3.amzn1                                 ||
||                |  1511215900.0  |  libattr.x86_64                                |            |  InstalledOther |  libattr.x86_64:0:2.4.46-12.10.amzn1                                ||
||                |  1511215907.0  |  libblkid.x86_64                               |            |  InstalledOther |  libblkid.x86_64:0:2.23.2-33.28.amzn1                               ||
||                |  1511215900.0  |  libcap.x86_64                                 |            |  InstalledOther |  libcap.x86_64:0:2.16-5.5.8.amzn1                                   ||
||                |  1511215900.0  |  libcap-ng.x86_64                              |            |  InstalledOther |  libcap-ng.x86_64:0:0.7.5-4.15.amzn1                                ||
||                |  1511215920.0  |  libcgroup.x86_64                              |            |  InstalledOther |  libcgroup.x86_64:0:0.40.rc1-5.11.amzn1                             ||
||                |  1511215900.0  |  libcom_err.x86_64                             |            |  InstalledOther |  libcom_err.x86_64:0:1.42.12-4.40.amzn1                             ||
||                |  1551255675.0  |  libcurl.x86_64                                |            |  InstalledOther |  libcurl.x86_64:0:7.61.1-7.91.amzn1                                 ||
||                |  1511215903.0  |  libedit.x86_64                                |            |  InstalledOther |  libedit.x86_64:0:2.11-4.20080712cvs.1.6.amzn1                      ||
||                |  1511215918.0  |  libevent.x86_64                               |            |  InstalledOther |  libevent.x86_64:0:2.0.21-4.19.amzn1                                ||
||                |  1511215901.0  |  libffi.x86_64                                 |            |  InstalledOther |  libffi.x86_64:0:3.0.13-16.5.amzn1                                  ||
||                |  1511215903.0  |  libfontenc.x86_64                             |            |  InstalledOther |  libfontenc.x86_64:0:1.0.5-2.6.amzn1                                ||
||                |  1511215896.0  |  libgcc64.x86_64                               |            |  InstalledOther |  libgcc64.x86_64:0:6.4.1-1.45.amzn1                                 ||
||                |  1511215900.0  |  libgcrypt.x86_64                              |            |  InstalledOther |  libgcrypt.x86_64:0:1.5.3-12.19.amzn1                               ||
||                |  1511215900.0  |  libgpg-error.x86_64                           |            |  InstalledOther |  libgpg-error.x86_64:0:1.11-1.12.amzn1                              ||
||                |  1511215917.0  |  libgssglue.x86_64                             |            |  InstalledOther |  libgssglue.x86_64:0:0.1-11.7.amzn1                                 ||
||                |  1511215905.0  |  libicu.x86_64                                 |            |  InstalledOther |  libicu.x86_64:0:50.1.2-11.12.amzn1                                 ||
||                |  1511215901.0  |  libidn.x86_64                                 |            |  InstalledOther |  libidn.x86_64:0:1.18-2.8.amzn1                                     ||
||                |  1511215905.0  |  libidn2.x86_64                                |            |  InstalledOther |  libidn2.x86_64:0:0.16-1.2.amzn1                                    ||
||                |  1511215903.0  |  libjpeg-turbo.x86_64                          |            |  InstalledOther |  libjpeg-turbo.x86_64:0:1.2.90-5.14.amzn1                           ||
||                |  1512157572.0  |  libmcrypt.x86_64                              |            |  InstalledOther |  libmcrypt.x86_64:0:2.5.8-9.1.2.amzn1                               ||
||                |  1511215909.0  |  libmount.x86_64                               |            |  InstalledOther |  libmount.x86_64:0:2.23.2-33.28.amzn1                               ||
||                |  1511215918.0  |  libnfsidmap.x86_64                            |            |  InstalledOther |  libnfsidmap.x86_64:0:0.25-11.10.amzn1                              ||
||                |  1511215904.0  |  libnih.x86_64                                 |            |  InstalledOther |  libnih.x86_64:0:1.0.1-7.8.amzn1                                    ||
||                |  1511215906.0  |  libnl.x86_64                                  |            |  InstalledOther |  libnl.x86_64:0:1.1.4-2.10.amzn1                                    ||
||                |  1511215923.0  |  libpipeline.x86_64                            |            |  InstalledOther |  libpipeline.x86_64:0:1.2.3-3.3.amzn1                               ||
||                |  1511215905.0  |  libpng.x86_64                                 |            |  InstalledOther |  libpng.x86_64:2:1.2.49-2.14.amzn1                                  ||
||                |  1511215905.0  |  libpsl.x86_64                                 |            |  InstalledOther |  libpsl.x86_64:0:0.6.2-1.2.amzn1                                    ||
||                |  1511215909.0  |  libpwquality.x86_64                           |            |  InstalledOther |  libpwquality.x86_64:0:1.2.3-4.8.amzn1                              ||
||                |  1511215900.0  |  libselinux.x86_64                             |            |  InstalledOther |  libselinux.x86_64:0:2.1.10-3.22.amzn1                              ||
||                |  1511215905.0  |  libselinux-utils.x86_64                       |            |  InstalledOther |  libselinux-utils.x86_64:0:2.1.10-3.22.amzn1                        ||
||                |  1511215906.0  |  libsemanage.x86_64                            |            |  InstalledOther |  libsemanage.x86_64:0:2.1.6-3.13.amzn1                              ||
||                |  1511215900.0  |  libsepol.x86_64                               |            |  InstalledOther |  libsepol.x86_64:0:2.1.7-3.12.amzn1                                 ||
||                |  1511215905.0  |  libss.x86_64                                  |            |  InstalledOther |  libss.x86_64:0:1.42.12-4.40.amzn1                                  ||
||                |  1511215900.0  |  libstdc++64.x86_64                            |            |  InstalledOther |  libstdc++64.x86_64:0:6.4.1-1.45.amzn1                              ||
||                |  1511215903.0  |  libsysfs.x86_64                               |            |  InstalledOther |  libsysfs.x86_64:0:2.1.0-7.10.amzn1                                 ||
||                |  1511215903.0  |  libtasn1.x86_64                               |            |  InstalledOther |  libtasn1.x86_64:0:2.3-6.6.amzn1                                    ||
||                |  1512157659.0  |  libtidy.x86_64                                |            |  InstalledOther |  libtidy.x86_64:0:0.99.0-19.20070615.1.4.amzn1                      ||
||                |  1512157571.0  |  libtool-ltdl.x86_64                           |            |  InstalledOther |  libtool-ltdl.x86_64:0:2.4.2-20.4.8.5.32.amzn1                      ||
||                |  1511215900.0  |  libudev.x86_64                                |            |  InstalledOther |  libudev.x86_64:0:173-4.13.amzn1                                    ||
||                |  1511215905.0  |  libunistring.x86_64                           |            |  InstalledOther |  libunistring.x86_64:0:0.9.3-6.1.amzn1                              ||
||                |  1511215918.0  |  libuser.x86_64                                |            |  InstalledOther |  libuser.x86_64:0:0.60-7.23.amzn1                                   ||
||                |  1511215902.0  |  libutempter.x86_64                            |            |  InstalledOther |  libutempter.x86_64:0:1.1.5-4.1.6.amzn1                             ||
||                |  1511215900.0  |  libuuid.x86_64                                |            |  InstalledOther |  libuuid.x86_64:0:2.23.2-33.28.amzn1                                ||
||                |  1511215906.0  |  libverto.x86_64                               |            |  InstalledOther |  libverto.x86_64:0:0.2.5-4.9.amzn1                                  ||
||                |  1511215906.0  |  libxcb.x86_64                                 |            |  InstalledOther |  libxcb.x86_64:0:1.11-2.21.amzn1                                    ||
||                |  1511215904.0  |  libxslt.x86_64                                |            |  InstalledOther |  libxslt.x86_64:0:1.1.28-5.12.amzn1                                 ||
||                |  1511215903.0  |  libyaml.x86_64                                |            |  InstalledOther |  libyaml.x86_64:0:0.1.6-6.7.amzn1                                   ||
||                |  1511215917.0  |  logrotate.x86_64                              |            |  InstalledOther |  logrotate.x86_64:0:3.7.8-26.14.amzn1                               ||
||                |  1511215928.0  |  lsof.x86_64                                   |            |  InstalledOther |  lsof.x86_64:0:4.82-5.11.amzn1                                      ||
||                |  1511215900.0  |  lua.x86_64                                    |            |  InstalledOther |  lua.x86_64:0:5.1.4-4.1.9.amzn1                                     ||
||                |  1511215924.0  |  lvm2.x86_64                                   |            |  InstalledOther |  lvm2.x86_64:0:2.02.166-1.31.amzn1                                  ||
||                |  1511215918.0  |  lvm2-libs.x86_64                              |            |  InstalledOther |  lvm2-libs.x86_64:0:2.02.166-1.31.amzn1                             ||
||                |  1511215896.0  |  mailcap.noarch                                |            |  InstalledOther |  mailcap.noarch:0:2.1.31-2.7.amzn1                                  ||
||                |  1511215905.0  |  make.x86_64                                   |            |  InstalledOther |  make.x86_64:1:3.82-21.10.amzn1                                     ||
||                |  1511215923.0  |  man-db.x86_64                                 |            |  InstalledOther |  man-db.x86_64:0:2.6.3-9.3.amzn1                                    ||
||                |  1511215930.0  |  man-pages.noarch                              |            |  InstalledOther |  man-pages.noarch:0:4.10-2.16.amzn1                                 ||
||                |  1511215925.0  |  mdadm.x86_64                                  |            |  InstalledOther |  mdadm.x86_64:0:3.2.6-7.32.amzn1                                    ||
||                |  1511215906.0  |  mingetty.x86_64                               |            |  InstalledOther |  mingetty.x86_64:0:1.08-5.9.amzn1                                   ||
||                |  1551849348.0  |  mutt.x86_64                                   |            |  InstalledOther |  mutt.x86_64:5:1.5.20-7.20091214hg736b6a.8.amzn1                    ||
||                |  1511942413.0  |  mysql.noarch                                  |            |  InstalledOther |  mysql.noarch:0:5.5-1.6.amzn1                                       ||
||                |  1511954772.0  |  mysql-server.noarch                           |            |  InstalledOther |  mysql-server.noarch:0:5.5-1.6.amzn1                                ||
||                |  1511215928.0  |  nano.x86_64                                   |            |  InstalledOther |  nano.x86_64:0:2.5.3-1.19.amzn1                                     ||
||                |  1511215928.0  |  nc.x86_64                                     |            |  InstalledOther |  nc.x86_64:0:1.84-24.8.amzn1                                        ||
||                |  1511215906.0  |  ncurses.x86_64                                |            |  InstalledOther |  ncurses.x86_64:0:5.7-4.20090207.14.amzn1                           ||
||                |  1511215896.0  |  ncurses-base.x86_64                           |            |  InstalledOther |  ncurses-base.x86_64:0:5.7-4.20090207.14.amzn1                      ||
||                |  1511215900.0  |  ncurses-libs.x86_64                           |            |  InstalledOther |  ncurses-libs.x86_64:0:5.7-4.20090207.14.amzn1                      ||
||                |  1511215903.0  |  net-tools.x86_64                              |            |  InstalledOther |  net-tools.x86_64:0:1.60-110.10.amzn1                               ||
||                |  1513928033.0  |  newrelic-daemon.x86_64                        |            |  InstalledOther |  newrelic-daemon.x86_64:0:7.6.0.201-1                               ||
||                |  1513928033.0  |  newrelic-php5.x86_64                          |            |  InstalledOther |  newrelic-php5.x86_64:0:7.6.0.201-1                                 ||
||                |  1513928033.0  |  newrelic-php5-common.noarch                   |            |  InstalledOther |  newrelic-php5-common.noarch:0:7.6.0.201-1                          ||
||                |  1513928010.0  |  newrelic-repo.noarch                          |            |  InstalledOther |  newrelic-repo.noarch:0:5-3                                         ||
||                |  1511215906.0  |  newt.x86_64                                   |            |  InstalledOther |  newt.x86_64:0:0.52.11-3.11.amzn1                                   ||
||                |  1511215917.0  |  newt-python27.x86_64                          |            |  InstalledOther |  newt-python27.x86_64:0:0.52.11-3.11.amzn1                          ||
||                |  1511215923.0  |  nfs-utils.x86_64                              |            |  InstalledOther |  nfs-utils.x86_64:1:1.3.0-0.21.amzn1                                ||
||                |  1511215917.0  |  nss-pem.x86_64                                |            |  InstalledOther |  nss-pem.x86_64:0:1.0.3-4.3.amzn1                                   ||
||                |  1511215924.0  |  ntp.x86_64                                    |            |  InstalledOther |  ntp.x86_64:0:4.2.6p5-44.34.amzn1                                   ||
||                |  1511215920.0  |  ntpdate.x86_64                                |            |  InstalledOther |  ntpdate.x86_64:0:4.2.6p5-44.34.amzn1                               ||
||                |  1511215928.0  |  ntsysv.x86_64                                 |            |  InstalledOther |  ntsysv.x86_64:0:1.3.49.3-2.14.amzn1                                ||
||                |  1511215906.0  |  numactl.x86_64                                |            |  InstalledOther |  numactl.x86_64:0:2.0.7-8.11.amzn1                                  ||
||                |  1511215918.0  |  openldap.x86_64                               |            |  InstalledOther |  openldap.x86_64:0:2.4.40-12.30.amzn1                               ||
||                |  1511954242.0  |  openldap-devel.x86_64                         |            |  InstalledOther |  openldap-devel.x86_64:0:2.4.40-12.30.amzn1                         ||
||                |  1511215919.0  |  openssh.x86_64                                |            |  InstalledOther |  openssh.x86_64:0:7.4p1-11.68.amzn1                                 ||
||                |  1511215925.0  |  openssh-clients.x86_64                        |            |  InstalledOther |  openssh-clients.x86_64:0:7.4p1-11.68.amzn1                         ||
||                |  1511215925.0  |  openssh-server.x86_64                         |            |  InstalledOther |  openssh-server.x86_64:0:7.4p1-11.68.amzn1                          ||
||                |  1511215906.0  |  openssl.x86_64                                |            |  InstalledOther |  openssl.x86_64:1:1.0.2k-8.106.amzn1                                ||
||                |  1511215903.0  |  p11-kit.x86_64                                |            |  InstalledOther |  p11-kit.x86_64:0:0.18.5-2.3.amzn1                                  ||
||                |  1511215903.0  |  p11-kit-trust.x86_64                          |            |  InstalledOther |  p11-kit-trust.x86_64:0:0.18.5-2.3.amzn1                            ||
||                |  1511215909.0  |  pam.x86_64                                    |            |  InstalledOther |  pam.x86_64:0:1.1.8-12.33.amzn1                                     ||
||                |  1511215928.0  |  pam_ccreds.x86_64                             |            |  InstalledOther |  pam_ccreds.x86_64:0:10-4.9.amzn1                                   ||
||                |  1511215928.0  |  pam_krb5.x86_64                               |            |  InstalledOther |  pam_krb5.x86_64:0:2.3.11-9.12.amzn1                                ||
||                |  1511215928.0  |  pam_passwdqc.x86_64                           |            |  InstalledOther |  pam_passwdqc.x86_64:0:1.0.5-6.8.amzn1                              ||
||                |  1511215926.0  |  parted.x86_64                                 |            |  InstalledOther |  parted.x86_64:0:2.1-21.18.amzn1                                    ||
||                |  1511215926.0  |  passwd.x86_64                                 |            |  InstalledOther |  passwd.x86_64:0:0.79-4.13.amzn1                                    ||
||                |  1511215926.0  |  pciutils.x86_64                               |            |  InstalledOther |  pciutils.x86_64:0:3.1.10-4.11.amzn1                                ||
||                |  1511215903.0  |  pciutils-libs.x86_64                          |            |  InstalledOther |  pciutils-libs.x86_64:0:3.1.10-4.11.amzn1                           ||
||                |  1511215904.0  |  perl-Carp.noarch                              |            |  InstalledOther |  perl-Carp.noarch:0:1.26-244.5.amzn1                                ||
||                |  1511954771.0  |  perl-Compress-Raw-Bzip2.x86_64                |            |  InstalledOther |  perl-Compress-Raw-Bzip2.x86_64:0:2.061-3.11.amzn1                  ||
||                |  1511954771.0  |  perl-Compress-Raw-Zlib.x86_64                 |            |  InstalledOther |  perl-Compress-Raw-Zlib.x86_64:1:2.061-4.1.amzn1                    ||
||                |  1511954771.0  |  perl-DBD-MySQL55.x86_64                       |            |  InstalledOther |  perl-DBD-MySQL55.x86_64:0:4.023-5.23.amzn1                         ||
||                |  1511954771.0  |  perl-DBI.x86_64                               |            |  InstalledOther |  perl-DBI.x86_64:0:1.627-4.8.amzn1                                  ||
||                |  1511954771.0  |  perl-Data-Dumper.x86_64                       |            |  InstalledOther |  perl-Data-Dumper.x86_64:0:2.145-3.5.amzn1                          ||
||                |  1511215904.0  |  perl-Digest.noarch                            |            |  InstalledOther |  perl-Digest.noarch:0:1.17-245.5.amzn1                              ||
||                |  1511215928.0  |  perl-Digest-HMAC.noarch                       |            |  InstalledOther |  perl-Digest-HMAC.noarch:0:1.03-5.7.amzn1                           ||
||                |  1511215904.0  |  perl-Digest-MD5.x86_64                        |            |  InstalledOther |  perl-Digest-MD5.x86_64:0:2.52-3.5.amzn1                            ||
||                |  1511215904.0  |  perl-Digest-SHA.x86_64                        |            |  InstalledOther |  perl-Digest-SHA.x86_64:1:5.85-3.5.amzn1                            ||
||                |  1511215904.0  |  perl-Encode.x86_64                            |            |  InstalledOther |  perl-Encode.x86_64:0:2.51-7.5.amzn1                                ||
||                |  1511215904.0  |  perl-Exporter.noarch                          |            |  InstalledOther |  perl-Exporter.noarch:0:5.68-3.5.amzn1                              ||
||                |  1511215904.0  |  perl-File-Path.noarch                         |            |  InstalledOther |  perl-File-Path.noarch:0:2.09-2.5.amzn1                             ||
||                |  1511215904.0  |  perl-File-Temp.noarch                         |            |  InstalledOther |  perl-File-Temp.noarch:0:0.23.01-3.5.amzn1                          ||
||                |  1511215904.0  |  perl-Filter.x86_64                            |            |  InstalledOther |  perl-Filter.x86_64:0:1.49-3.5.amzn1                                ||
||                |  1511215904.0  |  perl-Getopt-Long.noarch                       |            |  InstalledOther |  perl-Getopt-Long.noarch:0:2.40-2.5.amzn1                           ||
||                |  1511215904.0  |  perl-HTTP-Tiny.noarch                         |            |  InstalledOther |  perl-HTTP-Tiny.noarch:0:0.033-3.6.amzn1                            ||
||                |  1511954771.0  |  perl-IO-Compress.noarch                       |            |  InstalledOther |  perl-IO-Compress.noarch:0:2.061-2.12.amzn1                         ||
||                |  1511954771.0  |  perl-Net-Daemon.noarch                        |            |  InstalledOther |  perl-Net-Daemon.noarch:0:0.48-5.5.amzn1                            ||
||                |  1511215904.0  |  perl-PathTools.x86_64                         |            |  InstalledOther |  perl-PathTools.x86_64:0:3.40-5.5.amzn1                             ||
||                |  1511954771.0  |  perl-PlRPC.noarch                             |            |  InstalledOther |  perl-PlRPC.noarch:0:0.2020-14.7.amzn1                              ||
||                |  1511215904.0  |  perl-Pod-Perldoc.noarch                       |            |  InstalledOther |  perl-Pod-Perldoc.noarch:0:3.20-4.7.amzn1                           ||
||                |  1511215904.0  |  perl-Pod-Simple.noarch                        |            |  InstalledOther |  perl-Pod-Simple.noarch:1:3.28-4.6.amzn1                            ||
||                |  1511215904.0  |  perl-Pod-Usage.noarch                         |            |  InstalledOther |  perl-Pod-Usage.noarch:0:1.63-3.5.amzn1                             ||
||                |  1511215904.0  |  perl-Scalar-List-Utils.x86_64                 |            |  InstalledOther |  perl-Scalar-List-Utils.x86_64:0:1.27-248.5.amzn1                   ||
||                |  1511215904.0  |  perl-Socket.x86_64                            |            |  InstalledOther |  perl-Socket.x86_64:0:2.010-3.5.amzn1                               ||
||                |  1511215904.0  |  perl-Storable.x86_64                          |            |  InstalledOther |  perl-Storable.x86_64:0:2.45-3.5.amzn1                              ||
||                |  1511215904.0  |  perl-Text-ParseWords.noarch                   |            |  InstalledOther |  perl-Text-ParseWords.noarch:0:3.29-4.5.amzn1                       ||
||                |  1511215904.0  |  perl-Time-HiRes.x86_64                        |            |  InstalledOther |  perl-Time-HiRes.x86_64:4:1.9725-272.5.amzn1                        ||
||                |  1511215904.0  |  perl-Time-Local.noarch                        |            |  InstalledOther |  perl-Time-Local.noarch:0:1.2300-2.5.amzn1                          ||
||                |  1511215904.0  |  perl-constant.noarch                          |            |  InstalledOther |  perl-constant.noarch:0:1.27-2.5.amzn1                              ||
||                |  1511215904.0  |  perl-parent.noarch                            |            |  InstalledOther |  perl-parent.noarch:1:0.225-244.5.amzn1                             ||
||                |  1511215904.0  |  perl-podlators.noarch                         |            |  InstalledOther |  perl-podlators.noarch:0:2.5.1-3.8.amzn1                            ||
||                |  1511215904.0  |  perl-threads.x86_64                           |            |  InstalledOther |  perl-threads.x86_64:0:1.87-4.5.amzn1                               ||
||                |  1511215904.0  |  perl-threads-shared.x86_64                    |            |  InstalledOther |  perl-threads-shared.x86_64:0:1.43-6.5.amzn1                        ||
||                |  1544942481.0  |  php-fedora-autoloader.noarch                  |            |  InstalledOther |  php-fedora-autoloader.noarch:0:1.0.0-1.el6                         ||
||                |  1544942492.0  |  php-php-gettext.noarch                        |            |  InstalledOther |  php-php-gettext.noarch:0:1.0.12-1.el6                              ||
||                |  1544942482.0  |  php-tcpdf.noarch                              |            |  InstalledOther |  php-tcpdf.noarch:0:6.2.26-1.el6                                    ||
||                |  1544942492.0  |  php-tcpdf-dejavu-sans-fonts.noarch            |            |  InstalledOther |  php-tcpdf-dejavu-sans-fonts.noarch:0:6.2.26-1.el6                  ||
||                |  1544942251.0  |  php56-jsonc.x86_64                            |            |  InstalledOther |  php56-jsonc.x86_64:0:1.3.10-1.20.amzn1                             ||
||                |  1551258453.0  |  phpMyAdmin.noarch                             |            |  InstalledOther |  phpMyAdmin.noarch:0:4.0.10.20-1.el6                                ||
||                |  1511215905.0  |  pinentry.x86_64                               |            |  InstalledOther |  pinentry.x86_64:0:0.7.6-6.11.amzn1                                 ||
||                |  1511215901.0  |  pkgconfig.x86_64                              |            |  InstalledOther |  pkgconfig.x86_64:1:0.27.1-2.7.amzn1                                ||
||                |  1511215920.0  |  pm-utils.x86_64                               |            |  InstalledOther |  pm-utils.x86_64:0:1.4.1-31.2.amzn1                                 ||
||                |  1511215900.0  |  popt.x86_64                                   |            |  InstalledOther |  popt.x86_64:0:1.13-7.7.amzn1                                       ||
||                |  1551846998.0  |  postfix.x86_64                                |            |  InstalledOther |  postfix.x86_64:2:2.6.6-2.15.amzn1                                  ||
||                |  1511215903.0  |  procps.x86_64                                 |            |  InstalledOther |  procps.x86_64:0:3.2.8-30.14.amzn1                                  ||
||                |  1511215928.0  |  psacct.x86_64                                 |            |  InstalledOther |  psacct.x86_64:0:6.3.2-63.8.amzn1                                   ||
||                |  1511215903.0  |  psmisc.x86_64                                 |            |  InstalledOther |  psmisc.x86_64:0:22.20-8.12.amzn1                                   ||
||                |  1511215918.0  |  pth.x86_64                                    |            |  InstalledOther |  pth.x86_64:0:2.0.7-9.3.7.amzn1                                     ||
||                |  1551541822.0  |  python26.x86_64                               |            |  InstalledOther |  python26.x86_64:0:2.6.9-2.89.amzn1                                 ||
||                |  1551541852.0  |  python26-dateutil.noarch                      |            |  InstalledOther |  python26-dateutil.noarch:0:2.1-1.3.amzn1                           ||
||                |  1551541821.0  |  python26-libs.x86_64                          |            |  InstalledOther |  python26-libs.x86_64:0:2.6.9-2.89.amzn1                            ||
||                |  1551541852.0  |  python26-six.noarch                           |            |  InstalledOther |  python26-six.noarch:0:1.8.0-1.23.amzn1                             ||
||                |  1511215910.0  |  python27-PyYAML.x86_64                        |            |  InstalledOther |  python27-PyYAML.x86_64:0:3.10-3.10.amzn1                           ||
||                |  1511215916.0  |  python27-babel.noarch                         |            |  InstalledOther |  python27-babel.noarch:0:0.9.4-5.1.8.amzn1                          ||
||                |  1511215915.0  |  python27-backports.x86_64                     |            |  InstalledOther |  python27-backports.x86_64:0:1.0-3.14.amzn1                         ||
||                |  1511215915.0  |  python27-backports-ssl_match_hostname.noarch  |            |  InstalledOther |  python27-backports-ssl_match_hostname.noarch:0:3.4.0.2-1.12.amzn1  ||
||                |  1511215927.0  |  python27-boto.noarch                          |            |  InstalledOther |  python27-boto.noarch:0:2.48.0-1.2.amzn1                            ||
||                |  1511215916.0  |  python27-botocore.noarch                      |            |  InstalledOther |  python27-botocore.noarch:0:1.5.95-1.65.amzn1                       ||
||                |  1511215910.0  |  python27-chardet.noarch                       |            |  InstalledOther |  python27-chardet.noarch:0:2.0.1-7.7.amzn1                          ||
||                |  1511215917.0  |  python27-colorama.noarch                      |            |  InstalledOther |  python27-colorama.noarch:0:0.2.5-1.7.amzn1                         ||
||                |  1511215915.0  |  python27-configobj.noarch                     |            |  InstalledOther |  python27-configobj.noarch:0:4.7.2-7.15.amzn1                       ||
||                |  1511215915.0  |  python27-crypto.x86_64                        |            |  InstalledOther |  python27-crypto.x86_64:0:2.6.1-1.14.amzn1                          ||
||                |  1511215917.0  |  python27-daemon.noarch                        |            |  InstalledOther |  python27-daemon.noarch:0:1.5.2-1.5.amzn1                           ||
||                |  1511215915.0  |  python27-dateutil.noarch                      |            |  InstalledOther |  python27-dateutil.noarch:0:2.1-1.3.amzn1                           ||
||                |  1511215915.0  |  python27-docutils.noarch                      |            |  InstalledOther |  python27-docutils.noarch:0:0.11-1.15.amzn1                         ||
||                |  1511215915.0  |  python27-ecdsa.noarch                         |            |  InstalledOther |  python27-ecdsa.noarch:0:0.11-3.3.amzn1                             ||
||                |  1511215917.0  |  python27-futures.noarch                       |            |  InstalledOther |  python27-futures.noarch:0:3.0.3-1.3.amzn1                          ||
||                |  1511215915.0  |  python27-imaging.x86_64                       |            |  InstalledOther |  python27-imaging.x86_64:0:1.1.6-19.9.amzn1                         ||
||                |  1511215915.0  |  python27-iniparse.noarch                      |            |  InstalledOther |  python27-iniparse.noarch:0:0.3.1-2.1.9.amzn1                       ||
||                |  1511215916.0  |  python27-jmespath.noarch                      |            |  InstalledOther |  python27-jmespath.noarch:0:0.9.2-1.12.amzn1                        ||
||                |  1511215916.0  |  python27-jsonpatch.noarch                     |            |  InstalledOther |  python27-jsonpatch.noarch:0:1.2-2.5.amzn1                          ||
||                |  1511215916.0  |  python27-jsonpointer.noarch                   |            |  InstalledOther |  python27-jsonpointer.noarch:0:1.0-3.4.amzn1                        ||
||                |  1511215915.0  |  python27-kitchen.noarch                       |            |  InstalledOther |  python27-kitchen.noarch:0:1.1.1-5.6.amzn1                          ||
||                |  1511215917.0  |  python27-lockfile.noarch                      |            |  InstalledOther |  python27-lockfile.noarch:0:0.8-3.5.amzn1                           ||
||                |  1511215915.0  |  python27-markupsafe.x86_64                    |            |  InstalledOther |  python27-markupsafe.x86_64:0:0.11-4.6.amzn1                        ||
||                |  1511215916.0  |  python27-pip.noarch                           |            |  InstalledOther |  python27-pip.noarch:0:9.0.1-1.24.amzn1                             ||
||                |  1511215916.0  |  python27-ply.noarch                           |            |  InstalledOther |  python27-ply.noarch:0:3.4-3.12.amzn1                               ||
||                |  1511215916.0  |  python27-pyasn1.noarch                        |            |  InstalledOther |  python27-pyasn1.noarch:0:0.1.7-2.9.amzn1                           ||
||                |  1511215918.0  |  python27-pycurl.x86_64                        |            |  InstalledOther |  python27-pycurl.x86_64:0:7.19.0-17.12.amzn1                        ||
||                |  1511215919.0  |  python27-pygpgme.x86_64                       |            |  InstalledOther |  python27-pygpgme.x86_64:0:0.3-9.12.amzn1                           ||
||                |  1511215915.0  |  python27-pyliblzma.x86_64                     |            |  InstalledOther |  python27-pyliblzma.x86_64:0:0.5.3-11.6.amzn1                       ||
||                |  1511215917.0  |  python27-pystache.noarch                      |            |  InstalledOther |  python27-pystache.noarch:0:0.5.3-2.8.amzn1                         ||
||                |  1511215915.0  |  python27-pyxattr.x86_64                       |            |  InstalledOther |  python27-pyxattr.x86_64:0:0.5.0-1.6.amzn1                          ||
||                |  1511215916.0  |  python27-requests.noarch                      |            |  InstalledOther |  python27-requests.noarch:0:1.2.3-5.10.amzn1                        ||
||                |  1511215917.0  |  python27-rsa.noarch                           |            |  InstalledOther |  python27-rsa.noarch:0:3.4.1-1.8.amzn1                              ||
